# fr_language_admin.txt - this file is for the internationalization of the astGUIclient 
# admin web pages. The associated install.pl file will take the language as an 
# argument and alter the php scripts to the language typed in the command line:
# example: ./install.pl --language=fr
# current languages in the file:
# - English - (en) no alterations
# - French - (fr) first column
***LANGUAGES***
en-English|fr-French|
VICIDIAL Recording Override -<\/B> This option will override whatever the option is in the campaign for recording. DISABLED will not override the campaign recording setting. NEVER will disable recording on the client. ONDEMAND is the default and allows the agent to start and stop recording as needed. ALLCALLS will start recording on the client whenever a call is sent to an agent. ALLFORCE will start recording on the client whenever a call is sent to an agent giving the agent no option to stop recording. For ALLCALLS and ALLFORCE there is an option to use the Recording Delay to cut down on very short recordings and recude system load|Ecrasement de l'enregistrement de VICIDIAL -</B> Cette option va écraser l'option d'enregistrement de la campagne quelle qu'elle soit. DISABLED n'écrasera pas les réglages d'enregistrement de la campagne. NEVER désactivera l'enregistrement sur le client. ONDEMAND est la valeur par défaut et autorise l'agent à démarrer ou arrêter l'enregistrement si nécessaire. ALLCALLS démarrera l'enregistrment à chaque fois qu'un appel est passé à un agent. ALLFORCE démarrera l'enregistrement à chaque fois qu'un appel à un agent est passé sans permettre à l'agent d'arrêter l'enregistrement. Pour les valeurs ALLCALLS et ALLFORCE il possible d'utiliser l'option 'Délai d'enregistrement' pour réduire la taille des enregistrments et la charge du système|
VICIDIAL Recording Override: |Ecrasement de l'enregistrment VICIDIAL:|
MODIFY VICIDIAL SYSTEM SETTINGS|MODIFIER LES REGLAGES DU SYSTEME VICIDIAL|
System Settings |Réglages du système|
VICIDIAL SYSTEM SETTINGS MODIFIED|REGLAGES DU SYSTEME VICIDIAL MODIFIES|
Version: |Version: |
Use Non-Latin: |Utiliser Non-Latin: |
Webroot Writable: |Webroot éditable: |
Enable QueueMetrics Logging: |Activer le log des QueueMetrics: |
QueueMetrics Server IP: |IP du serveur QueueMetrics: |
QueueMetrics DB Name: |Nom de la base de données QueueMetrics: |
QueueMetrics DB Login: |Login de la base de données QueueMetrics: |
QueueMetrics DB Password: |Mot de passe de la base de données QueueMetrics: |
Use Non-Latin -<\/B> This option allows you to default the web display script to use UTF8 characters and not do any latin-character-family regular expression filtering or display formatting. Default is 0|Utiliser Non-Latin -</B> Cette option vous permet d'utiliser les caractères UTF8 pour l'affichage web des scripts, et de ne pas utiliser des filtres d'expressions régulières latin-character-family ou de formater l'affichage. La valeur par défaut est 0|
Webroot Writable -<\/B> This setting allows you to define whether temp files and authentication files should be placed in the webroot on your web server. Default is 1|Webroot éditable -</B> Cette option vous permet de définir si les fichiers temporaires et les fichiers d'authentification doivent être placés dans le webroot sur le serveur web. La valeur par défaut est 1|
Enable QueueMetrics Logging -<\/B> This setting allows you to define whether VICIDIAL will insert log entries into the queue_log database table as Asterisk Queues activity does. QueueMetrics is a standalone, closed-source statistical analysis program. You must have QueueMetrics already installed and configured before enabling this feature. Default is 0|Activer le log des QueueMetrics -</B> Cette option vous permet de définir si VICIDIAL va insérer les données des logs dans la table queue_log comme le fait Asterisk. QueueMetrics est un programme d'analyse de statistiques autonome et non open-source. Vous devez avoir installé et configuré QueueMetrics pour activer cette option. La valeur par défaut est 0|
QueueMetrics Server IP -<\/B> This is the IP address of the database for your QueueMetrics installation|IP du serveur QueueMetrics -</B> C'est l'adresse IP de la base de données pour votre installation de QueueMetrics|
QueueMetrics Database Name -<\/B> This is the database name for your QueueMetrics database|Nom de la base de données de QueueMetrics -</B> C'est le nom de la base de données de QueueMetrics|
QueueMetrics Database Login -<\/B> This is the user name used to log in to your QueueMetrics database|Login de la base de données de QueueMetrics -</B> C'est le login utilisé pour se connecter à la base de données QueueMetrics|
QueueMetrics Database Password -<\/B> This is the password used to log in to your QueueMetrics database|Mot de passe de la base de données de QueueMetrics -</B> C'est le mot de passe utilisé pour se connecter à la base de données QueueMetrics|
QueueMetrics URL -<\/B> This is the URL or web site address used to get to your QueueMetrics installation|URL de QueueMetrics -</B> C'est l'URL ou l'adresse du site web utilisé pour atteindre QueueMetrics|
QueueMetrics Log ID -<\/B> This is the server ID that all VICIDIAL logs going into the QueueMetrics database will use as an identifier for each record|Identifiant des log de QueueMetrics -</B> C'est l'identifiant du serveur que tout les logs VICIDIAL dans la base de données de QueueMetrics vont utiliser pour chaque enregistrement|
QueueMetrics Log ID: |Identifiant des log de QueueMetrics: |
Campaign Dial Status Added|Statut d'appel pour la campagne ajouté|
Campaign Dial Status Removed|Statut d'appel pour la campagne supprimé|
To add another status to dial, select it from the drop-down list and click ADD. To remove one of the dial statuses, click on the REMOVE link next to the status you want to remove|Pour ajouter un autre statut d'appel, selectionnez le dans la liste déroulante et cliquez sur AJOUTER. Pour supprimer un de ces statuts, cliquez sur le lien SUPPRIMER à côté du statut que vous voulez supprimer|
CAMPAIGN DIAL STATUS NOT ADDED|STATUT D'APPEL DE LA CAMPAGNE NON AJOUTE|
CAMPAIGN DIAL STATUS ADDED|STATUT D'APPEL POUR LA CAMPAGNE AJOUTE|
this dial status is not selected for this campaign|ce statut d'appel n'est pas selectionné pour cette campagne|
CAMPAIGN DIAL STATUS NOT REMOVED|STATUT D'APPEL POUR CETTE CAMPAGNE NON SUPPRIME|
CAMPAIGN DIAL STATUS REMOVED|STATUT D'APPEL POUR CETTE CAMPAGNE SUPPRIME|
>REMOVE<|>SUPPRIMER<|
Dial Status |Statut d'appel|
no dial statuses selected for this campaign|aucun statut d'appel selectionnés pour cette campagne|
QueueMetrics EnterQueue Prepend -<\/B> This field is used to allow for prepending of one of the vicidial_list data fields in front of the phone number of the customer for customized QueueMetrics reports. Default is NONE to not populate anything|QueueMetrics EnterQueue Prepend -<\/B> Ce champ est utilisé pour autorisé à ajouter un des champs des données de vicidial_list devant le numéro de téléphone du client pour personnaliser les rapports QueueMetrics. La valeur par défaut est NONE pour ne pas peupler n'importe quoi|
QueueMetrics EnterQueue Prepend: |Préfixe EnterQueue QueueMetrics: |
VICIDIAL Agent Disable Display -<\/B> This field is used to select when to show an agent when their session has been disabled by the system, a manager action or by an external measure. The NOT_ACTIVE setting will disable the message on the agents screen. The LIVE_AGENT setting will only display the disabled message when the agents vicidial_auto_calls record has been removed, such as during a force logout or emergency logout|Affichage de la désactivation d'un agent VICIDIAL -</B> Ce champ est utilisé pour selectionné quand montrer à un agent que ça session à été désactivée par le système, une action du manager ou par une mesure externe. NOT_ACTIVE désactivera l'affichage d'un message sur l'écran de l'agent. LIVE_AGENTS affichera seulement le message de désactivation quand les enregistrements vicidial_auto_calls des agents ont été modifiés, comme lors d'une déconnection forcée ou d'une déconnection de secours|
VICIDIAL Agent Disable Display: |Affichage de la désactivation d'un agent VICIDIAL: |
Disable Alter Customer Data -<\/B> If set to Y, does not change any of the customer data record when an agent dispositions the call. Default is N|Désactiver la modification des données du client -</B> Si défini à Y alors les données de la fiche d'un client ne sont pas modifiées quand un agent passe l'appel. La valeur pas défaut est N|
Disable Alter Customer Data: |Désactiver la modification des données d'un client|
Agent Alter Customer Data Override -<\/B> This option will override whatever the option is in the campaign for altering of customer data. NOT_ACTIVE will use whatever setting is present for the campaign. ALLOW_ALTER will always allow for the agent to alter the customer data, no matter what the campaign setting is. Default is NOT_ACTIVE|Modifications des données des clients pour l'agent -</B> Cette option permet de surcharger, pour un agent précis, l'option de la campagne concernant la modification des données du clients. NOT_ACTIVE utilisera la valeur présente dans l'option de la campagne. ALLOW_ALTER autorisera toujours à cet agent de modifier les données du client quelque soit la valeur de l'option dans la campagne. La valeur par défaut est NOT_ACTIVE|
Agent Alter Customer Data Override: |Modifications des données des clients pour l'agent: |
Allow No-Hopper-Leads Logins -<\/B> If set to Y, allows agents to login to the campaign even if there are no leads loaded into the hopper for that campaign. This function is not needed in CLOSER-type campaigns. Default is N|Autoriser la connection aux distributeurs de fiches vides -</B> Si défini à Y, autorise les agents à se connecter à la campagne même si il n'y a pas de fiches chargées dans le distributeur pour cette campagne. Cette fonction est nécessaire pour les campagne de type CLOSER. La valeur par défaut est N|
Allow No-Hopper-Leads Logins: |Autoriser la connection dans les distributeurs vides: |
Enable SIPSAK Messages -<\/B> If enabled the server will send messages to the SIP phone to display on the phone LCD display when logged into VICIDIAL. Feature only works with SIP phones and requires sipsak application to be installed on the web server. Default is 0|Activer les messages SIPSAK -</B> Si activé alors le serveur enverra des messages au téléphone SIP à afficher sur l'écran du téléphone quand il est connecté à VICIDIAL. Cette fonction ne fonctionne seulement avec les téléphones SIP et nécessite que sipsak soit installé sur le serveur web. La valeur par défaut est 0|
Enable SIPSAK Messages: |Activer les messages SIPSAK: |
Allow SIPSAK Messages -<\/B> If set to 1, this will allow the phones table setting to work properly, the server will send messages to the SIP phone to display on the phone LCD display when logged into VICIDIAL. This feature only works with SIP phones and requires sipsak application to be installed on the web server. Default is 0|Autoriser les messages SIPSAK -</B> Si défini à 1, cela permettra aux téléphones à fonctionner correctement, le serveur enverra des messages à afficher sur l'écran du téléphone quand il est connecté à VICIDIAL. Cette fonction fonctionne seulement avec des téléphones SIP et nécessite que sipsak soit installé sur le serveur web. La valeur par défaut est 0|
Allow SIPSAK Messages: |Autoriser les messages SIPSAK: |
Admin Home URL -<\/B> This is the URL or web site address that you will go to if you click on the HOME link at the top of the admin.php page|URL de l'acceuil de l'administration -</B> C'est l'URL ou l'adresse du site web ou vous voulez aller quand vous cliquez sur le lien ACCUEIL en haut de la page admin.php|
Admin Home URL: |URL de l'accueil de l'administration: |
>HOME<|>ACCUEIL<|
Welcome |Bienvenue |
